taxonID,scientificName,kingdom,phylum,class,order,family,genus,species,rank,status
2710,Ornithostrongylidae,Animalia,Nematoda,Chromadorea,Rhabditida,Ornithostrongylidae,,,FAMILY,DOUBTFUL
2711,Molineidae,Animalia,Nematoda,Chromadorea,Rhabditida,Molineidae,,,FAMILY,ACCEPTED
2712,Herpetostrongylidae,Animalia,Nematoda,Chromadorea,Rhabditida,Herpetostrongylidae,,,FAMILY,DOUBTFUL
2713,Amidostomatidae,Animalia,Nematoda,Chromadorea,Rhabditida,Amidostomidae,,,FAMILY,SYNONYM
2714,Spirocercidae,Animalia,Nematoda,Chromadorea,Rhabditida,Spirocercidae,,,FAMILY,ACCEPTED
2715,Onchocercidae,Animalia,Nematoda,Chromadorea,Rhabditida,Onchocercidae,,,FAMILY,ACCEPTED
2716,Habronematidae,Animalia,Nematoda,Chromadorea,Rhabditida,Habronematidae,,,FAMILY,ACCEPTED
2717,Gomortegaceae,Plantae,Tracheophyta,Magnoliopsida,Laurales,Gomortegaceae,,,FAMILY,ACCEPTED
2718,Gongylonematidae,Animalia,Nematoda,Chromadorea,Rhabditida,Gongylonematidae,,,FAMILY,ACCEPTED
2719,Drilonematidae,Animalia,Nematoda,Chromadorea,Rhabditida,Drilonematidae,,,FAMILY,ACCEPTED
2720,Cystidicolidae,Animalia,Nematoda,Chromadorea,Rhabditida,Cystidicolidae,,,FAMILY,ACCEPTED
2721,Acuariidae,Animalia,Nematoda,Chromadorea,Rhabditida,Acuariidae,,,FAMILY,ACCEPTED
2722,Strongyloididae,Animalia,Nematoda,Chromadorea,Rhabditida,Strongyloididae,,,FAMILY,ACCEPTED
2723,Heterorhabditidae,Animalia,Nematoda,Chromadorea,Rhabditida,Heterorhabditidae,,,FAMILY,ACCEPTED
2724,Rhigonematidae,Animalia,Nematoda,Chromadorea,Rhabditida,Rhigonematidae,,,FAMILY,ACCEPTED
2725,Pharyngodonidae,Animalia,Nematoda,Chromadorea,Rhabditida,Pharyngodonidae,,,FAMILY,ACCEPTED
2726,Cosmocercidae,Animalia,Nematoda,Chromadorea,Rhabditida,Cosmocercidae,,,FAMILY,ACCEPTED
2727,Diphtherophoridae,Animalia,Nematoda,,Triplonchida,Diphtherophoridae,,,FAMILY,ACCEPTED
2728,Sphaeromyxidae,Animalia,Cnidaria,Myxozoa,Bivalvulida,Sphaeromyxidae,,,FAMILY,ACCEPTED
2729,Sinuolineidae,Animalia,Cnidaria,Myxozoa,Bivalvulida,Sinuolineidae,,,FAMILY,ACCEPTED
2730,Auerbachiidae,Animalia,Cnidaria,Myxozoa,Bivalvulida,Coccomyxidae,,,FAMILY,SYNONYM
2731,Zerotulidae,Animalia,Mollusca,Gastropoda,Littorinimorpha,Zerotulidae,,,FAMILY,ACCEPTED
2732,Pisanianuridae,Animalia,Mollusca,Gastropoda,Littorinimorpha,Laubierinidae,,,FAMILY,SYNONYM
2733,Melanopsidae,Animalia,Mollusca,Gastropoda,,Melanopsidae,,,FAMILY,ACCEPTED
2734,Laubierinidae,Animalia,Mollusca,Gastropoda,Littorinimorpha,Laubierinidae,,,FAMILY,ACCEPTED
2735,Iravadiidae,Animalia,Mollusca,Gastropoda,Littorinimorpha,Iravadiidae,,,FAMILY,ACCEPTED
2736,Eatoniellidae,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eatoniellidae,,,FAMILY,ACCEPTED
2737,Anabathridae,Animalia,Mollusca,Gastropoda,Littorinimorpha,Anabathridae,,,FAMILY,ACCEPTED
2738,Xylodisculidae,Animalia,Mollusca,Gastropoda,,Xylodisculidae,,,FAMILY,ACCEPTED
2739,Hyalogyrinidae,Animalia,Mollusca,Gastropoda,,Hyalogyrinidae,,,FAMILY,ACCEPTED
2740,Grimpoteuthididae,Animalia,Mollusca,Cephalopoda,Octopoda,Opisthoteuthidae,,,FAMILY,SYNONYM
2741,Cyamiidae,Animalia,Mollusca,Bivalvia,Venerida,Cyamiidae,,,FAMILY,ACCEPTED
2742,Propeamussiidae,Animalia,Mollusca,Bivalvia,Pectinida,Propeamussiidae,,,FAMILY,ACCEPTED
2743,Myochamidae,Animalia,Mollusca,Bivalvia,,Myochamidae,,,FAMILY,ACCEPTED
2744,Cleidothaeridae,Animalia,Mollusca,Bivalvia,,Cleidothaeridae,,,FAMILY,ACCEPTED
2745,Neilonellidae,Animalia,Mollusca,Bivalvia,Nuculanida,Neilonellidae,,,FAMILY,ACCEPTED
2746,Pelagothuriidae,Animalia,Echinodermata,Holothuroidea,Elasipodida,Pelagothuriidae,,,FAMILY,ACCEPTED
2747,Placothuriidae,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Placothuriidae,,,FAMILY,ACCEPTED
2748,Heterothyonidae,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Heterothyonidae,,,FAMILY,ACCEPTED
2749,Temnopleuridae,Animalia,Echinodermata,Echinoidea,Camarodonta,Temnopleuridae,,,FAMILY,ACCEPTED
2750,Asterostomatidae,Animalia,Echinodermata,Echinoidea,Spatangoida,Asterostomatidae,,,FAMILY,ACCEPTED
2751,Pliolampadidae,Animalia,Echinodermata,Echinoidea,Echinolampadacea,Pliolampadidae,,,FAMILY,ACCEPTED
2752,Apatopygidae,Animalia,Echinodermata,Echinoidea,,Apatopygidae,,,FAMILY,ACCEPTED
2753,Phrynocrinidae,Animalia,Echinodermata,Crinoidea,Comatulida,Phrynocrinidae,,,FAMILY,ACCEPTED
2754,Zenometridae,Animalia,Echinodermata,Crinoidea,Comatulida,Zenometridae,,,FAMILY,ACCEPTED
2755,Labidiasteridae,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,,,FAMILY,SYNONYM
2756,Neomorphasteridae,Animalia,Echinodermata,Asteroidea,Forcipulatida,Neomorphasteridae,,,FAMILY,ACCEPTED
2757,Proheliolitidae,Animalia,Cnidaria,Anthozoa,Heliolitina,Proheliolitidae,,,FAMILY,ACCEPTED
2758,Pseudolepraliidae,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Pseudolepraliidae,,,FAMILY,ACCEPTED
2759,Rhabdozoidae,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Rhabdozoidae,,,FAMILY,ACCEPTED
2760,Sclerodomidae,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Sclerodomidae,,,FAMILY,ACCEPTED
2761,Scrupariidae,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Scrupariidae,,,FAMILY,ACCEPTED
2762,Setosellidae,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Setosellidae,,,FAMILY,ACCEPTED
2763,Setosellinidae,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Heliodomidae,,,FAMILY,SYNONYM
2764,Smittinidae,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,,,FAMILY,ACCEPTED
2765,Urceoliporidae,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Urceoliporidae,,,FAMILY,ACCEPTED
2766,Paracyprididae,Animalia,Arthropoda,Ostracoda,Podocopida,Paracyprididae,,,FAMILY,ACCEPTED
2767,Cypridopsidae,Animalia,Arthropoda,Ostracoda,Podocopida,Cyprididae,,,FAMILY,SYNONYM
2768,Bythocyprididae,Animalia,Arthropoda,Ostracoda,Podocopida,Bythocyprididae,,,FAMILY,ACCEPTED
2770,Entomolepidae,Animalia,Arthropoda,Copepoda,Siphonostomatoida,Entomolepidae,,,FAMILY,ACCEPTED
2771,Pachylasmatidae,Animalia,Arthropoda,Maxillopoda,Sessilia,Pachylasmatidae,,,FAMILY,ACCEPTED
2772,Thamnomolgidae,Animalia,Arthropoda,Copepoda,Cyclopoida,Thamnomolgidae,,,FAMILY,ACCEPTED
2773,Sulcanidae,Animalia,Arthropoda,Copepoda,Calanoida,Sulcanidae,,,FAMILY,ACCEPTED
2774,Callianideidae,Animalia,Arthropoda,Malacostraca,Decapoda,Callianideidae,,,FAMILY,ACCEPTED
2775,Belliidae,Animalia,Arthropoda,Malacostraca,Decapoda,Belliidae,,,FAMILY,ACCEPTED
2776,Phreatogammaridae,Animalia,Arthropoda,Malacostraca,Amphipoda,Phreatogammaridae,,,FAMILY,ACCEPTED
2778,Paracrangonyctidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Paracrangonyctidae,,,FAMILY,ACCEPTED
2779,Nihotungidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Nihotungidae,,,FAMILY,ACCEPTED
2780,Kamakidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Kamakidae,,,FAMILY,ACCEPTED
2781,Bryopsocidae,Animalia,Arthropoda,Insecta,Psocodea,Bryopsocidae,,,FAMILY,ACCEPTED
2782,Philopteridae,Animalia,Arthropoda,Insecta,Psocodea,Philopteridae,,,FAMILY,ACCEPTED
2783,Menoponidae,Animalia,Arthropoda,Insecta,Psocodea,Menoponidae,,,FAMILY,ACCEPTED
2784,Laemobothriidae,Animalia,Arthropoda,Insecta,Psocodea,Laemobothriidae,,,FAMILY,ACCEPTED
2785,Gyropidae,Animalia,Arthropoda,Insecta,Psocodea,Gyropidae,,,FAMILY,ACCEPTED
2786,Boopiidae,Animalia,Arthropoda,Insecta,Psocodea,Boopiidae,,,FAMILY,ACCEPTED
2787,Pergidae,Animalia,Arthropoda,Insecta,Hymenoptera,Pergidae,,,FAMILY,ACCEPTED
2788,Maamingidae,Animalia,Arthropoda,Insecta,Hymenoptera,Maamingidae,,,FAMILY,ACCEPTED
2789,Gasteruptiidae,Animalia,Arthropoda,Insecta,Hymenoptera,Gasteruptiidae,,,FAMILY,ACCEPTED
2790,Diapriidae,Animalia,Arthropoda,Insecta,Hymenoptera,Diapriidae,,,FAMILY,ACCEPTED
2791,Siphlaenigmatidae,Animalia,Arthropoda,Insecta,Ephemeroptera,Siphlaenigmatidae,,,FAMILY,ACCEPTED
2792,Rallidentidae,Animalia,Arthropoda,Insecta,Ephemeroptera,Rallidentidae,,,FAMILY,ACCEPTED
2793,Oniscigastridae,Animalia,Arthropoda,Insecta,Ephemeroptera,Oniscigastridae,,,FAMILY,ACCEPTED
2794,Coloburiscidae,Animalia,Arthropoda,Insecta,Ephemeroptera,Coloburiscidae,,,FAMILY,ACCEPTED
2795,Spongiphoridae,Animalia,Arthropoda,Insecta,Dermaptera,Spongiphoridae,,,FAMILY,ACCEPTED
2796,Anisolabididae,Animalia,Arthropoda,Insecta,Dermaptera,Anisolabididae,,,FAMILY,ACCEPTED
2797,Heterojapygidae,Animalia,Arthropoda,Diplura,,Heterojapygidae,,,FAMILY,ACCEPTED
2798,Spinothecidae,Animalia,Arthropoda,Collembola,Symphypleona,Spinothecidae,,,FAMILY,ACCEPTED
2800,Neothricidae,Animalia,Arthropoda,Branchiopoda,Diplostraca,Neothricidae,,,FAMILY,ACCEPTED
2801,Liodidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Neoliodidae,,,FAMILY,HOMOTYPIC_SYNONYM
2802,Tuckerellidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Tuckerellidae,,,FAMILY,ACCEPTED
2803,Trombiculidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Trombiculidae,,,FAMILY,ACCEPTED
2804,Stygotoniidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Stygotoniidae,,,FAMILY,ACCEPTED
2805,Smarididae,Animalia,Arthropoda,Arachnida,Trombidiformes,Smarididae,,,FAMILY,ACCEPTED
2806,Pygmephoridae,Animalia,Arthropoda,Arachnida,Trombidiformes,Pygmephoridae,,,FAMILY,ACCEPTED
2807,Pyemotidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Pyemotidae,,,FAMILY,ACCEPTED
2808,Pterygosomatidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Pterygosomatidae,,,FAMILY,ACCEPTED
2809,Podapolipidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Podapolipidae,,,FAMILY,ACCEPTED
2810,Phytoptidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Phytoptidae,,,FAMILY,ACCEPTED
2811,Penthalodidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Penthalodidae,,,FAMILY,ACCEPTED
2812,Nanorchestidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Nanorchestidae,,,FAMILY,ACCEPTED
2813,Myobiidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Myobiidae,,,FAMILY,ACCEPTED
2814,Microtrombidiidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Microtrombidiidae,,,FAMILY,ACCEPTED
2815,Erythraeidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Erythraeidae,,,FAMILY,ACCEPTED
2816,Eriophyidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Eriophyidae,,,FAMILY,ACCEPTED
2817,Ereynetidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Ereynetidae,,,FAMILY,ACCEPTED
2818,Diptilomiopidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Diptilomiopidae,,,FAMILY,ACCEPTED
2819,Cunaxidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Cunaxidae,,,FAMILY,ACCEPTED
2820,Cryptognathidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Cryptognathidae,,,FAMILY,ACCEPTED
2821,Chyzeriidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Chyzeriidae,,,FAMILY,ACCEPTED
2822,Camerobiidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Camerobiidae,,,FAMILY,ACCEPTED
2823,Caeculidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Caeculidae,,,FAMILY,ACCEPTED
2824,Anystidae,Animalia,Arthropoda,Arachnida,Trombidiformes,Anystidae,,,FAMILY,ACCEPTED
2825,Alicorhagiidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Alicorhagiidae,,,FAMILY,ACCEPTED
2826,Triaenonychidae,Animalia,Arthropoda,Arachnida,Opiliones,Triaenonychidae,,,FAMILY,ACCEPTED
2827,Pettalidae,Animalia,Arthropoda,Arachnida,Opiliones,Pettalidae,,,FAMILY,ACCEPTED
2828,Sejidae,Animalia,Arthropoda,Arachnida,Mesostigmata,Sejidae,,,FAMILY,ACCEPTED
2829,Rhinonyssidae,Animalia,Arthropoda,Arachnida,Mesostigmata,Rhinonyssidae,,,FAMILY,ACCEPTED
2830,Macronyssidae,Animalia,Arthropoda,Arachnida,Mesostigmata,Macronyssidae,,,FAMILY,ACCEPTED
2831,Macrochelidae,Animalia,Arthropoda,Arachnida,Mesostigmata,Macrochelidae,,,FAMILY,ACCEPTED
2832,Laelapidae,Animalia,Arthropoda,Arachnida,Mesostigmata,Laelapidae,,,FAMILY,ACCEPTED
2833,Ascidae,Animalia,Arthropoda,Arachnida,Mesostigmata,Ascidae,,,FAMILY,ACCEPTED
2834,Ameroseiidae,Animalia,Arthropoda,Arachnida,Mesostigmata,Ameroseiidae,,,FAMILY,ACCEPTED
2835,Winterschmidtiidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Winterschmidtiidae,,,FAMILY,ACCEPTED
2836,Suidasiidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Suidasiidae,,,FAMILY,ACCEPTED
2837,Sarcoptidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Sarcoptidae,,,FAMILY,ACCEPTED
2838,Pyroglyphidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Pyroglyphidae,,,FAMILY,ACCEPTED
2839,Psoroptidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Psoroptidae,,,FAMILY,ACCEPTED
2840,Knemidokoptidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Epidermoptidae,,,FAMILY,HETEROTYPIC_SYNONYM
2841,Kiwilichidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Kiwilichidae,,,FAMILY,ACCEPTED
2842,Hyadesiidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Hyadesiidae,,,FAMILY,ACCEPTED
2843,Histiostomatidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Histiostomatidae,,,FAMILY,ACCEPTED
2844,Glycyphagidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Glycyphagidae,,,FAMILY,ACCEPTED
2845,Chortoglyphidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Chortoglyphidae,,,FAMILY,ACCEPTED
2846,Carpoglyphidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Carpoglyphidae,,,FAMILY,ACCEPTED
2847,Hydromylidae,Animalia,Mollusca,Gastropoda,Pteropoda,Hydromylidae,,,FAMILY,ACCEPTED
2848,Runcinidae,Animalia,Mollusca,Gastropoda,Runcinida,Runcinidae,,,FAMILY,ACCEPTED
2849,Bullinidae,Animalia,Mollusca,Gastropoda,Cephalaspidea,Aplustridae,,,FAMILY,SYNONYM
2850,Bullidae,Animalia,Mollusca,Gastropoda,Cephalaspidea,Bullidae,,,FAMILY,ACCEPTED
2851,Planorbidae,Animalia,Mollusca,Gastropoda,,Planorbidae,,,FAMILY,ACCEPTED
2852,Lymnaeidae,Animalia,Mollusca,Gastropoda,,Lymnaeidae,,,FAMILY,ACCEPTED
2853,Ancylidae,Animalia,Mollusca,Gastropoda,,Planorbidae,,,FAMILY,SYNONYM
2854,Acroloxidae,Animalia,Mollusca,Gastropoda,,Acroloxidae,,,FAMILY,ACCEPTED
2855,Viviparidae,Animalia,Mollusca,Gastropoda,Architaenioglossa,Viviparidae,,,FAMILY,ACCEPTED
2856,Trochidae,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,,,FAMILY,ACCEPTED
2857,Trochaclididae,Animalia,Mollusca,Gastropoda,Seguenziida,Trochaclididae,,,FAMILY,ACCEPTED
2858,Stomatellidae,Animalia,Mollusca,Gastropoda,,Stomatellidae,,,FAMILY,ACCEPTED
2859,Seguenziidae,Animalia,Mollusca,Gastropoda,Seguenziida,Seguenziidae,,,FAMILY,ACCEPTED
2860,Scissurellidae,Animalia,Mollusca,Gastropoda,Lepetellida,Scissurellidae,,,FAMILY,ACCEPTED
2861,Pseudococculinidae,Animalia,Mollusca,Gastropoda,Lepetellida,Pseudococculinidae,,,FAMILY,ACCEPTED
2862,Patellidae,Animalia,Mollusca,Gastropoda,,Patellidae,,,FAMILY,ACCEPTED
2863,Nacellidae,Animalia,Mollusca,Gastropoda,,Nacellidae,,,FAMILY,ACCEPTED
2864,Cyclostrematidae,Animalia,Mollusca,Gastropoda,Trochida,Liotiidae,,,FAMILY,SYNONYM
2865,Cocculinidae,Animalia,Mollusca,Gastropoda,Cocculinida,Cocculinidae,,,FAMILY,ACCEPTED
2866,Akeridae,Animalia,Mollusca,Gastropoda,Aplysiida,Akeridae,,,FAMILY,ACCEPTED
2867,Philinoglossidae,Animalia,Mollusca,Gastropoda,Cephalaspidea,Philinoglossidae,,,FAMILY,ACCEPTED
2868,Vampyroteuthidae,Animalia,Mollusca,Cephalopoda,Vampyromorpha,Vampyroteuthidae,,,FAMILY,ACCEPTED
2869,Walvisteuthidae,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,,,FAMILY,SYNONYM
2870,Psychroteuthidae,Animalia,Mollusca,Cephalopoda,Oegopsida,Psychroteuthidae,,,FAMILY,ACCEPTED
2871,Octopoteuthidae,Animalia,Mollusca,Cephalopoda,Oegopsida,Octopoteuthidae,,,FAMILY,ACCEPTED
2872,Mastigoteuthidae,Animalia,Mollusca,Cephalopoda,Oegopsida,Mastigoteuthidae,,,FAMILY,ACCEPTED
2873,Lycoteuthidae,Animalia,Mollusca,Cephalopoda,Oegopsida,Lycoteuthidae,,,FAMILY,ACCEPTED
2874,Cirratulidae,Animalia,Annelida,Polychaeta,,Cirratulidae,,,FAMILY,ACCEPTED
2875,Ctenodrilidae,Animalia,Annelida,Polychaeta,,Ctenodrilidae,,,FAMILY,ACCEPTED
2876,Poduridae,Animalia,Arthropoda,Collembola,Poduromorpha,Poduridae,,,FAMILY,ACCEPTED
2877,Accipitridae,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,,FAMILY,ACCEPTED
2878,Aegithalidae,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,,,FAMILY,ACCEPTED
2879,Aegithinidae,Animalia,Chordata,Aves,Passeriformes,Aegithinidae,,,FAMILY,ACCEPTED
2880,Pachytullbergiidae,Animalia,Arthropoda,Collembola,Poduromorpha,Pachytullbergiidae,,,FAMILY,ACCEPTED
2881,Chamaesiphonaceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chamaesiphonaceae,,,FAMILY,ACCEPTED
2882,Microcystaceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,,,FAMILY,ACCEPTED
2883,Microchaetaceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microchaetaceae,,,FAMILY,DOUBTFUL
2884,Nostocaceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,,,FAMILY,ACCEPTED
2885,Rivulariaceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Rivulariaceae,,,FAMILY,DOUBTFUL
2886,Scytonemataceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Scytonemataceae,,,FAMILY,DOUBTFUL
2888,Borziaceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Borziaceae,,,FAMILY,DOUBTFUL
2889,Oscillatoriaceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae,,,FAMILY,ACCEPTED
2890,Pseudanabaenaceae,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,,,FAMILY,ACCEPTED
2891,Schizotrichaceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Schizotrichaceae,,,FAMILY,DOUBTFUL
2892,Prochloraceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Prochloraceae,,,FAMILY,ACCEPTED
2893,Caposiraceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Capsosiraceae,,,FAMILY,SYNONYM
2894,Fischerellaceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Hapalosiphonaceae,,,FAMILY,SYNONYM
2895,Mastigocladaceae,Bacteria,Cyanobacteria,,,Mastigocladaceae,,,FAMILY,ACCEPTED
2896,Stigonemataceae,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Stigonemataceae,,,FAMILY,DOUBTFUL
2897,Campylomonadaceae,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Campylomonadaceae,,,FAMILY,ACCEPTED
2898,Hemiselmidaceae,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Hemiselmidaceae,,,FAMILY,ACCEPTED
2899,Hilieaceae,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Hilleaceae,,,FAMILY,SYNONYM
2900,Chroomonadaceae,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,,,FAMILY,ACCEPTED
2901,Geminigeraceae,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,,,FAMILY,ACCEPTED
2902,Pyrenomonadaceae,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Pyrenomonadaceae,,,FAMILY,ACCEPTED
2903,Halopappaceae,Chromista,Haptophyta,Prymnesiophyceae,Coccosphaerales,Halopappaceae,,,FAMILY,ACCEPTED
2904,Papposphaeraceae,Chromista,Haptophyta,Prymnesiophyceae,Coccosphaerales,Deflandriaceae,,,FAMILY,SYNONYM
2905,Derepyxidaceae,Chromista,Ochrophyta,Chrysophyceae,Hibberdiales,Derepyxidaceae,,,FAMILY,ACCEPTED
2906,Hymenomonadaceae,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Hymenomonadaceae,,,FAMILY,ACCEPTED
2907,Isochrysidaceae,Chromista,Haptophyta,Prymnesiophyceae,Isochrysidales,Isochrysidaceae,,,FAMILY,ACCEPTED
2908,Noelaerhabdaceae,Chromista,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,,,FAMILY,ACCEPTED
2909,Ochrosphaeraceae,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Hymenomonadaceae,,,FAMILY,SYNONYM
2910,Prymnesiaceae,Chromista,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,,,FAMILY,ACCEPTED
2911,Bolidomonadaceae,Chromista,Ochrophyta,Bolidophyceae,Bolidomonadales,Bolidomonadaceae,,,FAMILY,ACCEPTED
2912,Stylococcaceae,Chromista,Ochrophyta,Chrysophyceae,Hibberdiales,Stylococcaceae,,,FAMILY,ACCEPTED
2913,Sarcinochrysidaceae,Chromista,Ochrophyta,Dictyochophyceae,Sarcinochrysidales,Sarcinochrysidaceae,,,FAMILY,ACCEPTED
2914,Chrysocapsaceae,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Chrysocapsaceae,,,FAMILY,ACCEPTED
2915,Dinobryaceae,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,,,FAMILY,ACCEPTED
2916,Phaeosaccionaceae,Chromista,Ochrophyta,Phaeophyceae,Phaeothamniales,Phaeosaccionaceae,,,FAMILY,ACCEPTED
2917,Rhizochrysidaceae,Chromista,Ochrophyta,Chrysophyceae,Rhizochrysidales,Rhizochrysidaceae,,,FAMILY,ACCEPTED
2918,Acanthocerataceae,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotales,Acanthocerataceae,,,FAMILY,ACCEPTED
2919,Attheyaceae,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotales,Attheyaceae,,,FAMILY,ACCEPTED
2920,Coscinodiscaceae,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,,,FAMILY,ACCEPTED
2921,Gossleriellaceae,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Gossleriellaceae,,,FAMILY,ACCEPTED
2922,Hemidiscaceae,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Hemidiscaceae,,,FAMILY,ACCEPTED
2923,Rocellaceae,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Rocellaceae,,,FAMILY,ACCEPTED
2924,Cymatosiraceae,Chromista,Ochrophyta,Bacillariophyceae,Cymatosirales,Cymatosiraceae,,,FAMILY,ACCEPTED
2925,Rutilariaceae,Chromista,Ochrophyta,Bacillariophyceae,Cymatosirales,Rutilariaceae,,,FAMILY,ACCEPTED
2926,Ethmodiscaceae,Chromista,Ochrophyta,Bacillariophyceae,Ethmodiscales,Ethmodiscaceae,,,FAMILY,ACCEPTED
2927,Bellerocheaceae,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Bellerocheaceae,,,FAMILY,ACCEPTED
2928,Hemiaulaceae,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,,,FAMILY,ACCEPTED
2929,Lithodesmiaceae,Chromista,Ochrophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,,,FAMILY,ACCEPTED
2930,Endictyaceae,Chromista,Ochrophyta,Bacillariophyceae,Melosirales,Endictyaceae,,,FAMILY,ACCEPTED
2931,Hyalodiscaceae,Chromista,Ochrophyta,Bacillariophyceae,Melosirales,Hyalodiscaceae,,,FAMILY,ACCEPTED
2932,Melosiraceae,Chromista,Ochrophyta,Bacillariophyceae,Melosirales,Melosiraceae,,,FAMILY,ACCEPTED
2933,Aphodiidae,Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,,,FAMILY,ACCEPTED
